,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,screen_count,followers_count,friends_count,possibly_sensitive,user_mentions,place,place_coord_boundaries
6216,2021-06-19 07:01:36,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","These vaccines are about to expire and Israel can't use them. In return, they're taking the same number of fresh vaccines from future shipments to Palestinians. Israel has proclaimed that no vaccinations will be shared with Palestinians until all Israelis are vaccinated.","These vaccines are about to expire and Israel can't use them. In return, they're taking the same number of fresh vaccines from future shipments to Palestinians. Israel has proclaimed that no vaccinations will be shared with Palestinians until all Israelis are vaccinated.","Sentiment(polarity=0.09999999999999999, subjectivity=0.25)",0.09999999999999999,0.25,en,11,11,wuji_mp3,1,491,648,,['CultofNewMedia'],,
6217,2021-06-19 07:01:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 vaccine near you:  
🔍 Search https://t.co/d2PDWIps8o  
📱Text your ZIP code to 438829  
📞 Call 1-800-232-0233 https://t.co/AMmcMmCtiP","I’m pleased to welcome the WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a COVID19 vaccine near you:  
🔍 Search   
📱Text your ZIP code to 438829  
📞 Call 1-800-232-0233 ","Sentiment(polarity=0.5083333333333333, subjectivity=0.7833333333333333)",0.5083333333333333,0.7833333333333333,en,1145,364,Ssimms777,1,4830,5148,,['CDCDirector'],"Mississippi, USA",
6218,2021-06-19 07:01:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,hawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,815,851,tyongpink,1,126,215,False,['shawajason'],she/her | 24,
6219,2021-06-19 07:02:01,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @Givenkazeni: Zweli please just release the graphic designers. What are these fireworks. https://t.co/IMwSx6csCL,ivenkazeni: Zweli please just release the graphic designers. What are these fireworks. ,"Sentiment(polarity=0.0, subjectivity=0.4)",0.0,0.4,en,155,36,AustinXluv,1,536,440,False,['Givenkazeni'],,
6220,2021-06-19 07:02:01,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @Givenkazeni: Zweli please just release the graphic designers. What are these fireworks.,ivenkazeni: Zweli please just release the graphic designers. What are these fireworks.,"Sentiment(polarity=0.0, subjectivity=0.4)",0.0,0.4,en,155,37,foyin_og,1,5396,80,,['Givenkazeni'],🇳🇬 in Johannesburg,
6221,2021-06-19 07:02:02,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,hawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,815,852,lunarkoobi,1,56,252,False,['shawajason'],uae | uk,
6222,2021-06-19 07:02:09,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,hawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,817,853,glosssinterlude,1,166,318,False,['shawajason'],bbh only,
6223,2021-06-19 07:02:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,hawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,817,854,recklessdragons,1,750,276,False,['shawajason'],she/her,
6224,2021-06-19 07:02:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,hawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,817,854,francesguevara,1,296,1614,False,['shawajason'],,
6225,2021-06-19 07:02:26,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",More than 98% of Africa’s population need to be vaccinated- almost the entire population. 🌍 in state of emergency searching for solidarity and health security. Aren’t we all connected? What’s going on?,More than 98% of Africa’s population need to be vaccinated- almost the entire population. 🌍 in state of emergency searching for solidarity and health security. Aren’t we all connected? What’s going on?,"Sentiment(polarity=0.25, subjectivity=0.5625)",0.25,0.5625,en,8,3,southmapr,1,1056,708,,['DrSamira_Asma'],Norwich,
6226,2021-06-19 07:02:26,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Latest episode of @Big_Biology is all about covid19 vaccines, and in particular using those not developed to target… https://t.co/cXkyM9fgZF","Latest episode of ig_Biology is all about covid19 vaccines, and in particular using those not developed to target… ","Sentiment(polarity=0.20555555555555552, subjectivity=0.5111111111111112)",0.20555555555555552,0.5111111111111112,en,0,0,t0nyyates,1,16884,941,False,['Big_Biology'],London,
6227,2021-06-19 07:02:41,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @uShozi: why ingathi you are celebrating SABC News? why?,Shozi: why ingathi you are celebrating SABC News? why?,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,1,yolopalisson_,1,4817,1092,,['uShozi'],Quahog,
6228,2021-06-19 07:02:43,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411007] 
Aundh Kuty Rugnalaya - PMCG
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dose2… https://t.co/Y9ZVE1ml7E","Pin Code:[411007] 
Aundh Kuty Rugnalaya - PMCG
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dose2… ","Sentiment(polarity=-0.75, subjectivity=1.0)",-0.75,1.0,en,0,0,PuneUpdater,0,88,0,,[],,
6229,2021-06-19 07:02:43,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411014] 
Galande Hospital Nagar Rd PMCG
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dos… https://t.co/lrEFFgZ6nk","Pin Code:[411014] 
Galande Hospital Nagar Rd PMCG
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dos… ","Sentiment(polarity=-0.75, subjectivity=1.0)",-0.75,1.0,en,0,0,PuneUpdater,0,88,0,,[],,
6230,2021-06-19 07:02:59,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","These vaccines are about to expire and Israel can't use them. In return, they're taking the same number of fresh vaccines from future shipments to Palestinians. Israel has proclaimed that no vaccinations will be shared with Palestinians until all Israelis are vaccinated. https://t.co/LDr1VqSQa3","These vaccines are about to expire and Israel can't use them. In return, they're taking the same number of fresh vaccines from future shipments to Palestinians. Israel has proclaimed that no vaccinations will be shared with Palestinians until all Israelis are vaccinated. ","Sentiment(polarity=0.09999999999999999, subjectivity=0.25)",0.09999999999999999,0.25,en,12,12,riristilllost,1,62,693,,['CultofNewMedia'],,
6231,2021-06-19 07:03:02,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Vaccine donations next year will not save lives today! 

Message to G7 &amp; other rich nations: support a #TRIPSwaiver on Covid19 vaccines &amp; share technology &amp; resources to boost vaccine manufacturing. 
  
@BorisJohnson @EmmanuelMacron @bmu @JustinTrudeau @POTUS @ScottMorrisonMP https://t.co/Xqpdlby60i","Vaccine donations next year will not save lives today! 

Message to G7 &amp; other rich nations: support a TRIPSwaiver on Covid19 vaccines &amp; share technology &amp; resources to boost vaccine manufacturing. 
  
orisJohnson mmanuelMacron mu ustinTrudeau OTUS cottMorrisonMP ","Sentiment(polarity=0.08333333333333333, subjectivity=0.375)",0.08333333333333333,0.375,en,4,4,ClimateComment,1,1561,451,,['CANIntl'],,
6232,2021-06-19 07:03:02,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Africa is in the midst of a full blown third wave. The sobering trajectory of surging cases should rouse everyone into urgent action. 

We’ve seen in India and elsewhere just how quickly #COVID19 can rebound and overwhelm health systems. https://t.co/aIqRgcuk1X","Africa is in the midst of a full blown third wave. The sobering trajectory of surging cases should rouse everyone into urgent action. 

We’ve seen in India and elsewhere just how quickly COVID19 can rebound and overwhelm health systems. ","Sentiment(polarity=0.1958333333333333, subjectivity=0.2875)",0.1958333333333333,0.2875,en,212,175,tadeebali,1,18,23,,['MoetiTshidi'],Jammu And Kashmir,
6233,2021-06-19 07:03:07,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Givenkazeni: Zweli please just release the graphic designers. What are these fireworks.,ivenkazeni: Zweli please just release the graphic designers. What are these fireworks.,"Sentiment(polarity=0.0, subjectivity=0.4)",0.0,0.4,en,157,38,CallMeJ4m4l,1,256,261,,['Givenkazeni'],"Cape Town, South Africa",
6234,2021-06-19 07:03:15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Good news for those who took the Sinovac COVID19 vaccine in Malaysia. It is currently under evaluation by EU medicines agency. Which means, if approved, you can travel to EU countries.","Good news for those who took the Sinovac COVID19 vaccine in Malaysia. It is currently under evaluation by EU medicines agency. Which means, if approved, you can travel to EU countries.","Sentiment(polarity=0.35, subjectivity=0.5)",0.35,0.5,en,20,11,flutterby_fly,1,171,212,,['kkrish_kumar22'],,
6235,2021-06-19 07:03:16,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Covid vaccines in healthy young people poses an ethical question as well as a benefit risk question. Is risk of myocarditis in your child worth it “for the greater good” to protect older people,at risks groups already vaccinated? I cannot accept that it’s a fair risk for children","Covid vaccines in healthy young people poses an ethical question as well as a benefit risk question. Is risk of myocarditis in your child worth it “for the greater good” to protect older people,at risks groups already vaccinated? I cannot accept that it’s a fair risk for children","Sentiment(polarity=0.39583333333333326, subjectivity=0.4916666666666667)",0.39583333333333326,0.4916666666666667,en,101,39,green_girlie,1,2,20,,['lizAOBB'],,
6236,2021-06-19 07:03:20,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",No wonder no-one wants to donate vaccines to Africa!,No wonder no-one wants to donate vaccines to Africa!,"Sentiment(polarity=0.25, subjectivity=0.1)",0.25,0.1,en,0,0,Zimbird,0,2451,449,,[],"Harare, Zimbabwe",
6237,2021-06-19 07:03:22,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","@DrTedros ""The global failure to share vaccines equitably is fuelling a two-track #COVID19 pandemic that is now tak… https://t.co/GgLmu3i2ln","rTedros ""The global failure to share vaccines equitably is fuelling a two-track COVID19 pandemic that is now tak… ","Sentiment(polarity=-0.15833333333333335, subjectivity=0.15)",-0.15833333333333335,0.15,en,0,0,radoncnotes,1,393,156,,['DrTedros'],,
6238,2021-06-19 07:03:23,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","@DrTedros ""In Africa, #COVID19 cases have increased by 52% just in the past week, and deaths have increased by 32%.… https://t.co/xnS1riyrYv","rTedros ""In Africa, COVID19 cases have increased by 52% just in the past week, and deaths have increased by 32%.… ","Sentiment(polarity=-0.25, subjectivity=0.25)",-0.25,0.25,en,0,0,radoncnotes,1,393,156,False,['DrTedros'],,
6239,2021-06-19 07:03:31,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@AskBupaUK 
Could you please clarify whether you cover adverse reactions to the COVID19 vaccines?
Asking on behalf… https://t.co/iVEPd5AyN9","skBupaUK 
Could you please clarify whether you cover adverse reactions to the COVID19 vaccines?
Asking on behalf… ","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,tygerina,1,3385,4993,,['AskBupaUK'],,
6240,2021-06-19 07:03:44,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Yet another amazingly qualified and courageous doctor, Roger Hodkinson, speaks out against the crazy government policy responses to COVID.  I have condensed his 45 minutes on The Hirewire to 6 Twitter size edits, starting with an overview of interventions and vaccines. https://t.co/WcVq32s9WD","Yet another amazingly qualified and courageous doctor, Roger Hodkinson, speaks out against the crazy government policy responses to COVID.  I have condensed his 45 minutes on The Hirewire to 6 Twitter size edits, starting with an overview of interventions and vaccines. ","Sentiment(polarity=3.700743415417188e-17, subjectivity=0.6333333333333334)",3.700743415417188e-17,0.6333333333333334,en,611,403,grseward,1,173,542,,['RealJoelSmalley'],Beautiful Southampton,
6241,2021-06-19 07:03:47,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","“In Africa, cases have increased by 52% just in the past week, deaths have increased by 32%. And we expect things to only get worse. Less than 1% of Africa’s population has been vaccinated”

@WHO head @DrTedros speaks on the global vaccine shortage and rising COVID19 cases https://t.co/XDSdMCtpc8","“In Africa, cases have increased by 52% just in the past week, deaths have increased by 32%. And we expect things to only get worse. Less than 1% of Africa’s population has been vaccinated”

HO head rTedros speaks on the global vaccine shortage and rising COVID19 cases ","Sentiment(polarity=-0.16333333333333333, subjectivity=0.38333333333333336)",-0.16333333333333333,0.38333333333333336,en,1,7,takumandura,1,3862,3413,,['PHILA_ZW'],Zimbabwe,
6242,2021-06-19 07:03:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The timely delivery of #COVID19 vaccines is crucial. 

I welcome today’s decision by the Belgian Court of First Instance ordering #AstraZeneca to urgently deliver 50 million doses to 🇪🇺, as follows: 15 million doses by 26 July, 20 million by 23 August, 15 million by 27 September.","The timely delivery of COVID19 vaccines is crucial. 

I welcome today’s decision by the Belgian Court of First Instance ordering AstraZeneca to urgently deliver 50 million doses to 🇪🇺, as follows: 15 million doses by 26 July, 20 million by 23 August, 15 million by 27 September.","Sentiment(polarity=0.35000000000000003, subjectivity=0.7444444444444445)",0.35000000000000003,0.7444444444444445,en,275,111,indosecular,1,713,963,,['SKyriakidesEU'],,
6243,2021-06-19 07:04:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","South Africa has recorded 10 510 new #coronavirus cases bringing the total to 1 796 589. The Department of Health has also reported 118 more deaths, bringing the total to 58 411. https://t.co/ipdMNdWmPV","South Africa has recorded 10 510 new coronavirus cases bringing the total to 1 796 589. The Department of Health has also reported 118 more deaths, bringing the total to 58 411. ","Sentiment(polarity=0.1590909090909091, subjectivity=0.6136363636363636)",0.1590909090909091,0.6136363636363636,en,76,53,jobseekrs_sa,1,11809,87,,['SABCNews'],Gauteng ,
6244,2021-06-19 07:04:19,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",Study: Most people support sharing vaccines with other countries https://t.co/QVUdZcJJXy #covid19 #vaccines https://t.co/hRKNNsk5UY,Study: Most people support sharing vaccines with other countries  covid19 vaccines ,"Sentiment(polarity=0.1875, subjectivity=0.4375)",0.1875,0.4375,en,0,0,auliakbar,0,245,204,False,[],Singapore,
